"","campo","code","name","percent"
"344","Historia","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",1.12
"345","Historia","42","Empleados de bibliotecas, servicios de correos y afines",1
"346","Historia","27","Profesionales de las tecnologías de la información",0.99
"347","Historia","57","Otros trabajadores de los cuidados a las personas",0.98
"348","Historia","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",0.89
"349","Historia","94","Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en
servicios",0.88
"350","Historia","35","Representantes, agentes comerciales y afines",0.79
"351","Historia","00","Ocupaciones militares",0.72
"352","Historia","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",0.64
"353","Historia","25","Profesionales en derecho",0.58
"354","Historia","81","Operadores de instalaciones y maquinaria fijas",0.58
"355","Historia","56","Trabajadores de los cuidados a las personas en servicios de salud",0.55
"356","Historia","98","Peones del transporte, descargadores y reponedores",0.44
"357","Historia","77","Trabajadores de la industria de la alimentación, bebidas y tabaco",0.35
"358","Historia","31","Técnicos de las ciencias y de las ingenierías",0.33
"359","Historia","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",0.33
"360","Historia","82","Montadores y ensambladores en fábricas",0.33
"361","Historia","13","Directores de producción y operaciones",0.21
"362","Historia","54","Vendedores (excepto en tiendas y almacenes)",0.18
"363","Historia","96","Peones de la construcción y de la minería",0.17
"364","Historia","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.14
"365","Historia","84","Conductores de vehículos para el transporte urbano o por carretera",0.14
"366","Historia","55","Cajeros y taquilleros (excepto bancos)",0.11
"367","Historia","61","Trabajadores cualificados en actividades agrícolas",0.11
"368","Historia","92","Otro personal de limpieza",0.09
"369","Filosofía","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",52.25
"370","Filosofía","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",4.16
"371","Filosofía","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",4.09
"372","Filosofía","28","Profesionales en ciencias sociales",3.91
"373","Filosofía","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",3.83
"374","Filosofía","23","Otros profesionales de la enseñanza",3.65
"375","Filosofía","21","Profesionales de la salud",3.27
"376","Filosofía","84","Conductores de vehículos para el transporte urbano o por carretera",3
"377","Filosofía","98","Peones del transporte, descargadores y reponedores",2.82
"378","Filosofía","59","Trabajadores de los servicios de protección y seguridad",2.76
"379","Filosofía","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",2.58
"380","Filosofía","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",1.96
"381","Filosofía","54","Vendedores (excepto en tiendas y almacenes)",1.95
"382","Filosofía","57","Otros trabajadores de los cuidados a las personas",1.82
"383","Filosofía","13","Directores de producción y operaciones",1.52
"384","Filosofía","77","Trabajadores de la industria de la alimentación, bebidas y tabaco",1.26
"385","Filosofía","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",1.2
"386","Filosofía","51","Trabajadores asalariados de los servicios de restauración",0.69
"387","Filosofía","94","Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en
servicios",0.69
"388","Filosofía","00","Ocupaciones militares",0.64
"389","Filosofía","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",0.63
"390","Filosofía","52","Dependientes en tiendas y almacenes",0.5
"391","Filosofía","31","Técnicos de las ciencias y de las ingenierías",0.41
"392","Filosofía","58","Trabajadores de los servicios personales",0.41
"393","Humanidades","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",27.81
"394","Humanidades","23","Otros profesionales de la enseñanza",9.99
"395","Humanidades","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",7.94
"396","Humanidades","58","Trabajadores de los servicios personales",7.54
"397","Humanidades","51","Trabajadores asalariados de los servicios de restauración",6.74
"398","Humanidades","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",4.79
"399","Humanidades","82","Montadores y ensambladores en fábricas",4.02
"400","Humanidades","75","Trabajadores especializados en electricidad y electrotecnología",3.21
"401","Humanidades","29","Profesionales de la cultura y el espectáculo",2.76
"402","Humanidades","28","Profesionales en ciencias sociales",2.43
"403","Humanidades","52","Dependientes en tiendas y almacenes",2.38
"404","Humanidades","25","Profesionales en derecho",2.17
"405","Humanidades","57","Otros trabajadores de los cuidados a las personas",1.89
"406","Humanidades","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",1.82
"407","Humanidades","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",1.82
"408","Humanidades","12","Directores de departamentos administrativos y comerciales",1.3
"409","Humanidades","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",1.27
"410","Humanidades","13","Directores de producción y operaciones",1.27
"411","Humanidades","59","Trabajadores de los servicios de protección y seguridad",1.26
"412","Humanidades","35","Representantes, agentes comerciales y afines",1.18
"413","Humanidades","97","Peones de las industrias manufactureras",1.12
"414","Humanidades","27","Profesionales de las tecnologías de la información",0.91
"415","Humanidades","31","Técnicos de las ciencias y de las ingenierías",0.71
"416","Humanidades","21","Profesionales de la salud",0.64
"417","Humanidades","42","Empleados de bibliotecas, servicios de correos y afines",0.64
"418","Humanidades","43","Otros empleados administrativos sin tareas de atención al público",0.64
"419","Humanidades","84","Conductores de vehículos para el transporte urbano o por carretera",0.55
"420","Humanidades","55","Cajeros y taquilleros (excepto bancos)",0.49
"421","Humanidades","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",0.48
"422","Humanidades","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",0.23
"423","Lengua inglesa","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",50.58
"424","Lengua inglesa","23","Otros profesionales de la enseñanza",12.31
"425","Lengua inglesa","43","Otros empleados administrativos sin tareas de atención al público",5.43
"426","Lengua inglesa","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",5.03
"427","Lengua inglesa","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",3.44
"428","Lengua inglesa","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",3.3
"429","Lengua inglesa","58","Trabajadores de los servicios personales",3.28
"430","Lengua inglesa","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",2.66
"431","Lengua inglesa","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",1.75
"432","Lengua inglesa","29","Profesionales de la cultura y el espectáculo",1.57
"433","Lengua inglesa","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",1.51
"434","Lengua inglesa","52","Dependientes en tiendas y almacenes",1.3
"435","Lengua inglesa","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",1.29
"436","Lengua inglesa","13","Directores de producción y operaciones",0.88
"437","Lengua inglesa","35","Representantes, agentes comerciales y afines",0.8
"438","Lengua inglesa","21","Profesionales de la salud",0.77
"439","Lengua inglesa","51","Trabajadores asalariados de los servicios de restauración",0.58
"440","Lengua inglesa","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",0.41
"441","Lengua inglesa","92","Otro personal de limpieza",0.41
"442","Lengua inglesa","15","Directores y gerentes de otras empresas de servicios no clasificados bajo otros epígrafes",0.36
"443","Lengua inglesa","25","Profesionales en derecho",0.36
"444","Lengua inglesa","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",0.34
"445","Lengua inglesa","56","Trabajadores de los cuidados a las personas en servicios de salud",0.34
"446","Lengua inglesa","82","Montadores y ensambladores en fábricas",0.34
"447","Lengua inglesa","31","Técnicos de las ciencias y de las ingenierías",0.27
"448","Lengua inglesa","57","Otros trabajadores de los cuidados a las personas",0.27
"449","Lengua inglesa","12","Directores de departamentos administrativos y comerciales",0.25
